Length,radius,lrratio,TDL,Fratio,intercept,AvgCurv,pade_12,pade_22,pade_31,pade_32,pade_13,pade_23,-22/inter,pade_22/2,pade222-inter,pcterr,pade_22/2_adj,adj22/inter,adj22_pcterr,test,ln(lr(x-12.5))
0.255,0.007,36.42857143,0.00246347,5,1.525682469,1.380094995,-2.814040765,-2.800578071,138.1058903,-2.8008182,-2.840070624,-2.77349372,1.835623158,1.400289036,-0.125393433,8.218842099,1.490029713,0.976631601,2.336839856,1.360475124,1.292768303
0.255,0.007,36.42857143,0.00361467,7,2.320004732,2.025025082,-4.16652151,-4.137403673,136.4558974,-4.13817499,-4.223639058,-4.07865916,1.783360015,2.068701837,-0.251302896,10.83199927,2.200379092,0.948437329,5.156267054,1.983154498,1.292768303
0.255,0.007,36.42857143,0.00361467,7,2.320004732,2.025025082,-4.16652151,-4.137403673,136.4558974,-4.13817499,-4.223639058,-4.07865916,1.783360015,2.068701837,-0.251302896,10.83199927,2.200379092,0.948437329,5.156267054,1.983154498,1.292768303
0.255,0.007,36.42857143,0.003614318,7,2.319785988,2.024827976,-4.166104462,-4.136992335,136.4564043,-4.137763422,-4.22321056,-4.07825939,1.783350859,2.068496167,-0.251289821,10.83245705,2.200160606,0.948432579,5.156742147,1.982965431,1.292768303
0.255,0.007,36.42857143,0.004879386,9,3.245365279,2.733549652,-5.680405101,-5.627078652,134.6235082,-5.629011229,-5.78668983,-5.519155856,1.733881449,2.813539326,-0.431825953,13.30592756,2.991288392,0.921710851,7.828914929,2.6579825,1.292768303
0.255,0.007,36.42857143,0.004879386,9,3.245365279,2.733549652,-5.680405101,-5.627078652,134.6235082,-5.629011229,-5.78668983,-5.519155856,1.733881449,2.813539326,-0.431825953,13.30592756,2.991288392,0.921710851,7.828914929,2.6579825,1.292768303
0.255,0.007,36.42857143,0.004878444,9,3.243929464,2.733022051,-5.679266765,-5.625961099,134.6248805,-5.627892531,-5.785508807,-5.51808062,1.734304387,2.81298055,-0.430948915,13.28478067,2.990695308,0.921935986,7.806401417,2.657483529,1.292768303
0.255,0.007,36.42857143,0.006287189,11,4.335587968,3.522234917,-7.400622904,-7.311584636,132.5585466,-7.315805761,-7.581274624,-7.130747064,1.686411322,3.655792318,-0.67979565,15.6794339,3.884825644,0.89603202,10.39679802,3.398092102,1.292768303
0.255,0.007,36.42857143,0.006292402,11,4.332492913,3.525155297,-7.407061978,-7.317874131,132.5508494,-7.322106091,-7.588029149,-7.136730362,1.689067767,3.658937066,-0.673555848,15.54661164,3.888160289,0.897441812,10.25581884,3.400811381,1.292768303
0.255,0.007,36.42857143,0.006292402,11,4.332492913,3.525155297,-7.407061978,-7.317874131,132.5508494,-7.322106091,-7.588029149,-7.136730362,1.689067767,3.658937066,-0.673555848,15.54661164,3.888160289,0.897441812,10.25581884,3.400811381,1.292768303
0.255,0.007,36.42857143,0.007893917,13,5.67461901,4.422362704,-9.409823048,-9.268548638,130.1677246,-9.277106298,-9.702378858,-8.980432707,1.633334083,4.634274319,-1.040344691,18.33329584,4.921838454,0.867342538,13.26574621,4.228983821,1.292768303
0.255,0.007,36.42857143,0.007893917,13,5.67461901,4.422362704,-9.409823048,-9.268548638,130.1677246,-9.277106298,-9.702378858,-8.980432707,1.633334083,4.634274319,-1.040344691,18.33329584,4.921838454,0.867342538,13.26574621,4.228983821,1.292768303
0.255,0.007,36.42857143,0.007903007,13,5.670041467,4.427454904,-9.421330413,-9.279725262,130.1540923,-9.28831369,-9.714605159,-8.990928007,1.636623879,4.639862631,-1.030178836,18.16880603,4.927757886,0.869086746,13.09132544,4.233643437,1.292768303
0.255,0.007,36.42857143,0.009822755,15,7.401644906,5.502943963,-11.88776537,-11.66729601,127.2468634,-11.68427336,-12.35574425,-11.2153886,1.576311233,5.833648003,-1.567996903,21.18443837,6.191476934,0.836500131,16.34998689,5.207723025,1.292768303
0.255,0.007,36.42857143,0.009826479,15,7.400617751,5.505030249,-11.89262015,-11.67198023,127.2411683,-11.68897788,-12.36098349,-11.21971876,1.577162965,5.835990117,-1.564627634,21.14185175,6.193954709,0.836951038,16.30489619,5.20959343,1.292768303
0.255,0.007,36.42857143,0.009826479,15,7.400617751,5.505030249,-11.89262015,-11.67198023,127.2411683,-11.68897788,-12.36098349,-11.21971876,1.577162965,5.835990117,-1.564627634,21.14185175,6.193954709,0.836951038,16.30489619,5.20959343,1.292768303
0.255,0.008,31.875,0.002777641,5,1.488403226,1.361588648,-2.783156185,-2.768161463,120.2921101,-2.768464017,-2.812262494,-2.737971915,1.85981958,1.384080731,-0.104322495,7.009021023,1.472618033,0.989394545,1.060545485,1.339815893,1.15923691
0.255,0.008,31.875,0.002777641,5,1.488403226,1.361588648,-2.783156185,-2.768161463,120.2921101,-2.768464017,-2.812262494,-2.737971915,1.85981958,1.384080731,-0.104322495,7.009021023,1.472618033,0.989394545,1.060545485,1.339815893,1.15923691
0.255,0.008,31.875,0.00277798,5,1.48800146,1.361754676,-2.783502951,-2.768504551,120.2916865,-2.768807217,-2.812616521,-2.738307575,1.860552308,1.384252276,-0.103749185,6.972384592,1.472800373,0.989784226,1.021577405,1.339976668,1.15923691
0.255,0.008,31.875,0.00405447,7,2.244077935,1.987485195,-4.103415774,-4.071304428,118.6860879,-4.072262979,-4.16675476,-4.006450236,1.814243776,2.035652214,-0.208425721,9.287811179,2.164888439,0.964711789,3.528821138,1.941544916,1.15923691
0.255,0.008,31.875,0.004054579,7,2.243969606,1.987538814,-4.103529999,-4.071416906,118.6859496,-4.072375536,-4.166872518,-4.006559169,1.814381485,2.035708453,-0.208261153,9.280925733,2.164948165,0.964784977,3.521502295,1.941596095,1.15923691
0.255,0.008,31.875,0.004054579,7,2.243969606,1.987538814,-4.103529999,-4.071416906,118.6859496,-4.072375536,-4.166872518,-4.006559169,1.814381485,2.035708453,-0.208261153,9.280925733,2.164948165,0.964784977,3.521502295,1.941596095,1.15923691
0.255,0.008,31.875,0.00544238,9,3.112817426,2.667833438,-5.568388504,-5.510208097,116.919192,-5.512574069,-5.685175477,-5.392295409,1.770167453,2.755104048,-0.357713378,11.49162733,2.928579918,0.940813262,5.91867378,2.585921839,1.15923691
0.255,0.008,31.875,0.005442497,9,3.112302623,2.66789082,-5.56851339,-5.510330452,116.919042,-5.512696582,-5.685305615,-5.392412602,1.770499569,2.755165226,-0.357137396,11.47502154,2.928644827,0.940989737,5.901026284,2.58597577,1.15923691
0.255,0.008,31.875,0.005442497,9,3.112302623,2.66789082,-5.56851339,-5.510330452,116.919042,-5.512696582,-5.685305615,-5.392412602,1.770499569,2.755165226,-0.357137396,11.47502154,2.928644827,0.940989737,5.901026284,2.58597577,1.15923691
0.255,0.008,31.875,0.006972057,11,4.11647946,3.417674757,-7.219632368,-7.123561655,114.9451159,-7.128649963,-7.416255622,-6.928099594,1.73049853,3.561780827,-0.554698633,13.4750735,3.784015128,0.919235761,8.076423922,3.284776022,1.15923691
0.255,0.008,31.875,0.006972412,11,4.116081953,3.417848954,-7.220020488,-7.123939843,114.944654,-7.129028956,-7.416664956,-6.928457398,1.730757532,3.561969922,-0.554112031,13.46212339,3.78421555,0.919373228,8.062677247,3.284937023,1.15923691
0.255,0.008,31.875,0.006972412,11,4.116081953,3.417848954,-7.220020488,-7.123939843,114.944654,-7.129028956,-7.416664956,-6.928457398,1.730757532,3.561969922,-0.554112031,13.46212339,3.78421555,0.919373228,8.062677247,3.284937023,1.15923691
0.255,0.008,31.875,0.008679874,13,5.315596859,4.254840331,-9.109412073,-8.959479221,112.706323,-8.969552546,-9.423033405,-8.653078467,1.685507659,4.47973961,-0.835857249,15.72461703,4.756410603,0.894802734,10.5197266,4.0514431,1.15923691
0.255,0.008,31.875,0.008679874,13,5.315596859,4.254840331,-9.109412073,-8.959479221,112.706323,-8.969552546,-9.423033405,-8.653078467,1.685507659,4.47973961,-0.835857249,15.72461703,4.756410603,0.894802734,10.5197266,4.0514431,1.15923691
0.255,0.008,31.875,0.008683065,13,5.314134757,4.256404223,-9.112988581,-8.962943548,112.7021051,-8.973028471,-9.426857388,-8.656310981,1.686623309,4.481471774,-0.832662983,15.66883456,4.758244458,0.895394015,10.46059847,4.052862213,1.15923691
0.255,0.008,31.875,0.010659044,15,6.805826933,5.225021623,-11.36178128,-11.13384678,110.0630194,-11.15307332,-11.85084702,-10.6655944,1.635928578,5.566923388,-1.238903545,18.20357111,5.906680419,0.86788578,13.21142196,4.922686715,1.15923691
0.255,0.008,31.875,0.010659044,15,6.805826933,5.225021623,-11.36178128,-11.13384678,110.0630194,-11.15307332,-11.85084702,-10.6655944,1.635928578,5.566923388,-1.238903545,18.20357111,5.906680419,0.86788578,13.21142196,4.922686715,1.15923691
0.255,0.008,31.875,0.010664456,15,6.803438705,5.227674649,-11.36803367,-11.13986257,110.0557162,-11.15912002,-11.85764122,-10.67111738,1.637387071,5.569931287,-1.233507418,18.13064645,5.909860831,0.868657908,13.13420923,4.925044494,1.15923691
0.255,0.009,28.33333333,0.00309081,5,1.460518895,1.346758102,-2.759612612,-2.74308851,106.437381,-2.743460733,-2.791813794,-2.709794357,1.878160234,1.371544255,-0.08897464,6.091988295,1.4591172,0.999040276,0.095972369,1.322851903,1.041453875
0.255,0.009,28.33333333,0.00309081,5,1.460518895,1.346758102,-2.759612612,-2.74308851,106.437381,-2.743460733,-2.791813794,-2.709794357,1.878160234,1.371544255,-0.08897464,6.091988295,1.4591172,0.999040276,0.095972369,1.322851903,1.041453875
0.255,0.009,28.33333333,0.003086109,5,1.456456848,1.34470968,-2.755313627,-2.73884006,106.4426197,-2.739210562,-2.787414435,-2.705648112,1.880481433,1.36942003,-0.087036818,5.975928356,1.456859777,1.00027665,-0.027665028,1.320875291,1.041453875
0.255,0.009,28.33333333,0.004493093,7,2.187123814,1.957774719,-4.056008063,-4.020893407,104.86488,-4.022060422,-4.125654741,-3.94989631,1.838438858,2.010446703,-0.176677111,8.078057108,2.137751004,0.977425691,2.257430937,1.907792196,1.041453875
0.255,0.009,28.33333333,0.004493093,7,2.187123814,1.957774719,-4.056008063,-4.020893407,104.86488,-4.022060422,-4.125654741,-3.94989631,1.838438858,2.010446703,-0.176677111,8.078057108,2.137751004,0.977425691,2.257430937,1.907792196,1.041453875
0.255,0.009,28.33333333,0.004489624,7,2.18147179,1.956263365,-4.052766634,-4.017706658,104.8687942,-4.018870914,-4.12230182,-3.946820728,1.841741286,2.008853329,-0.17261846,7.912935718,2.136059354,0.979182662,2.081733778,1.906356671,1.041453875
0.255,0.009,28.33333333,0.006007193,9,3.010952726,2.617513186,-5.487626541,-5.424476499,103.1442221,-5.427328352,-5.615298947,-5.296309291,1.801581424,2.71223825,-0.298714477,9.920928823,2.882442044,0.957318931,4.268106929,2.529181393,1.041453875
0.255,0.009,28.33333333,0.006007419,9,3.010802296,2.617611744,-5.487842909,-5.424688054,103.1439633,-5.427540238,-5.615525411,-5.296511004,1.801741702,2.712344027,-0.29845827,9.912914905,2.882554231,0.957404023,4.259597719,2.529273449,1.041453875
0.255,0.009,28.33333333,0.006007419,9,3.010802296,2.617611744,-5.487842909,-5.424688054,103.1439633,-5.427540238,-5.615525411,-5.296511004,1.801741702,2.712344027,-0.29845827,9.912914905,2.882554231,0.957404023,4.259597719,2.529273449,1.041453875
0.255,0.009,28.33333333,0.007667791,11,3.971731488,3.34108548,-7.096492181,-6.992911876,101.2285128,-6.998991391,-7.310371812,-6.781793191,1.760670855,3.496455938,-0.47527555,11.96645723,3.713710021,0.935035521,6.496447891,3.198935792,1.041453875
0.255,0.009,28.33333333,0.007658174,11,3.951552069,3.336894953,-7.087056394,-6.983739772,101.2396966,-6.989795567,-7.300365389,-6.773163767,1.767340946,3.491869886,-0.459682183,11.6329527,3.70885148,0.938580946,6.141905368,3.195091532,1.041453875
0.255,0.009,28.33333333,0.007658174,11,3.951552069,3.336894953,-7.087056394,-6.983739772,101.2396966,-6.989795567,-7.300365389,-6.773163767,1.767340946,3.491869886,-0.459682183,11.6329527,3.70885148,0.938580946,6.141905368,3.195091532,1.041453875
0.255,0.009,28.33333333,0.009475451,13,5.057504505,4.128736743,-8.894829581,-8.735490557,99.10722324,-8.747280851,-9.231543911,-8.409185405,1.727233371,4.367745278,-0.689759227,13.63833144,4.636216385,0.916700396,8.329960354,3.914528786,1.041453875
0.255,0.009,28.33333333,0.009475896,13,5.055506069,4.128930728,-8.8952786,-8.735924314,99.106696,-8.74771635,-9.232027108,-8.409587523,1.728001944,4.367962157,-0.687543911,13.5999028,4.636445878,0.917108162,8.289183816,3.914703338,1.041453875
0.255,0.009,28.33333333,0.009475896,13,5.055506069,4.128930728,-8.8952786,-8.735924314,99.106696,-8.74771635,-9.232027108,-8.409587523,1.728001944,4.367962157,-0.687543911,13.5999028,4.636445878,0.917108162,8.289183816,3.914703338,1.041453875
0.255,0.009,28.33333333,0.011535486,15,6.388048242,5.026355578,-11.00531741,-10.76716585,96.64107347,-10.78912321,-11.52212827,-10.2767675,1.685517303,5.383582923,-1.004465319,15.72413484,5.710421694,0.893922757,10.60772433,4.713585851,1.041453875
0.255,0.009,28.33333333,0.011535486,15,6.388048242,5.026355578,-11.00531741,-10.76716585,96.64107347,-10.78912321,-11.52212827,-10.2767675,1.685517303,5.383582923,-1.004465319,15.72413484,5.710421694,0.893922757,10.60772433,4.713585851,1.041453875
0.255,0.009,28.33333333,0.011539129,15,6.387759052,5.027942995,-11.00910831,-10.77080273,96.63666402,-10.79278215,-11.52627779,-10.2800824,1.686162962,5.385401363,-1.002357689,15.69185188,5.712343357,0.894264062,10.57359381,4.714983881,1.041453875
0.255,0.01,25.5,0.003404703,5,1.438051624,1.33517768,-2.742628309,-2.724560072,95.35225066,-2.725009893,-2.777977601,-2.688126658,1.894619098,1.362280036,-0.075771588,5.269045086,1.449099965,1.007682854,-0.768285366,1.309132682,0.936093359
0.255,0.01,25.5,0.003404703,5,1.438051624,1.33517768,-2.742628309,-2.724560072,95.35225066,-2.725009893,-2.777977601,-2.688126658,1.894619098,1.362280036,-0.075771588,5.269045086,1.449099965,1.007682854,-0.768285366,1.309132682,0.936093359
0.255,0.01,25.5,0.003405108,5,1.437709233,1.335336588,-2.742963446,-2.724890878,95.35184329,-2.725340863,-2.778321389,-2.688448697,1.895300396,1.362445439,-0.075263794,5.234980192,1.449275701,1.008045068,-0.804506767,1.309285471,0.936093359
0.255,0.01,25.5,0.004933287,7,2.141355336,1.934622482,-4.021909003,-3.983742993,93.80488002,-3.985142232,-4.098029299,-3.906491691,1.860383901,1.991871497,-0.14948384,6.980804961,2.117670323,0.988939242,1.106075776,1.880572352,0.936093359
0.255,0.01,25.5,0.004933287,7,2.141355336,1.934622482,-4.021909003,-3.983742993,93.80488002,-3.985142232,-4.098029299,-3.906491691,1.860383901,1.991871497,-0.14948384,6.980804961,2.117670323,0.988939242,1.106075776,1.880572352,0.936093359
0.255,0.01,25.5,0.004935561,7,2.139613756,1.935514177,-4.023834544,-3.985632996,93.80256216,-3.987034218,-4.100027906,-3.908309322,1.862781534,1.992816498,-0.146797258,6.86092328,2.118673307,0.990212977,0.978702297,1.881415139,0.936093359
0.255,0.01,25.5,0.006571566,9,2.932482975,2.577084582,-5.426851004,-5.358680544,92.12204761,-5.362068964,-5.565663761,-5.220125359,1.827352653,2.679340272,-0.253142702,8.632367333,2.846915197,0.970820708,2.917929213,2.482347041,0.936093359
0.255,0.01,25.5,0.006571566,9,2.932482975,2.577084582,-5.426851004,-5.358680544,92.12204761,-5.362068964,-5.565663761,-5.220125359,1.827352653,2.679340272,-0.253142702,8.632367333,2.846915197,0.970820708,2.917929213,2.482347041,0.936093359
0.255,0.01,25.5,0.006575253,9,2.92955084,2.578530595,-5.430053173,-5.361805178,92.1182305,-5.36519949,-5.569030322,-5.223091096,1.830248209,2.680902589,-0.248648251,8.487589557,2.848571541,0.972357776,2.764222354,2.483689317,0.936093359
0.255,0.01,25.5,0.008344746,11,3.825299206,3.272449356,-6.987747713,-6.877035463,90.27058717,-6.884160104,-7.218338652,-6.650983388,1.797777139,3.438517732,-0.386781474,10.11114303,3.651308751,0.954515857,4.548414261,3.12168299,0.936093359
0.255,0.01,25.5,0.008344746,11,3.825299206,3.272449356,-6.987747713,-6.877035463,90.27058717,-6.884160104,-7.218338652,-6.650983388,1.797777139,3.438517732,-0.386781474,10.11114303,3.651308751,0.954515857,4.548414261,3.12168299,0.936093359
0.255,0.01,25.5,0.008347773,11,3.823429759,3.2736364,-6.990448574,-6.87965463,90.26739882,-6.886787353,-7.221218596,-6.653433969,1.799341184,3.439827315,-0.383602444,10.0329408,3.652695522,0.955345266,4.46547336,3.122763998,0.936093359
0.255,0.01,25.5,0.01028393,13,4.852862512,4.032913558,-8.743742528,-8.574263675,88.20777934,-8.587998122,-9.105628623,-8.22644754,1.766846609,4.287131837,-0.565730674,11.65766953,4.549372042,0.937461556,6.253844397,3.807156829,0.936093359
0.255,0.01,25.5,0.01028393,13,4.852862512,4.032913558,-8.743742528,-8.574263675,88.20777934,-8.587998122,-9.105628623,-8.22644754,1.766846609,4.287131837,-0.565730674,11.65766953,4.549372042,0.937461556,6.253844397,3.807156829,0.936093359
0.255,0.01,25.5,0.01028754,13,4.850887695,4.03432942,-8.747060345,-8.577459969,88.20390004,-8.591209647,-9.109222776,-8.229391082,1.768224809,4.288729984,-0.56215771,11.58875954,4.551062255,0.938191634,6.180836554,3.808420067,0.936093359
0.255,0.01,25.5,0.012440313,15,6.073283851,4.878554225,-10.75794653,-10.50773701,85.86392923,-10.5328747,-11.30733736,-9.991237925,1.730157403,5.253868506,-0.819415345,13.49212987,5.571096494,0.917312056,8.268794421,4.553286573,0.936093359
0.255,0.01,25.5,0.012440313,15,6.073283851,4.878554225,-10.75794653,-10.50773701,85.86392923,-10.5328747,-11.30733736,-9.991237925,1.730157403,5.253868506,-0.819415345,13.49212987,5.571096494,0.917312056,8.268794421,4.553286573,0.936093359
0.255,0.01,25.5,0.012446192,15,6.071122198,4.880859497,-10.76352743,-10.51307532,85.85746411,-10.53825098,-11.31349296,-9.996067146,1.731652729,5.256537662,-0.814584536,13.41736353,5.573915551,0.918103008,8.189699217,4.555298049,0.936093359
0.304,0.007,43.42857143,0.002514745,5,1.328459267,1.181741287,-2.402911082,-2.393053955,138.3666434,-2.393203949,-2.421885415,-2.373240301,1.801375484,1.196526977,-0.13193229,9.93122581,1.30573878,0.982897114,1.71028856,1.167316554,1.468532459
0.304,0.007,43.42857143,0.002514745,5,1.328459267,1.181741287,-2.402911082,-2.393053955,138.3666434,-2.393203949,-2.421885415,-2.373240301,1.801375484,1.196526977,-0.13193229,9.93122581,1.30573878,0.982897114,1.71028856,1.167316554,1.468532459
0.304,0.007,43.42857143,0.002515721,5,1.327499416,1.182199712,-2.403858658,-2.393993849,138.3654807,-2.39414402,-2.42284797,-2.374164717,1.80338599,1.196996925,-0.130502492,9.830700484,1.306251093,0.983993723,1.600627667,1.167763877,1.468532459
0.304,0.007,43.42857143,0.003720032,7,2.044121835,1.748135114,-3.582897622,-3.561240774,136.9237474,-3.561733444,-3.625116873,-3.517601572,1.742186162,1.780620387,-0.263501448,12.8906919,1.942176042,0.95012734,4.987265994,1.716813914,1.468532459
0.304,0.007,43.42857143,0.003720032,7,2.044121835,1.748135114,-3.582897622,-3.561240774,136.9237474,-3.561733444,-3.625116873,-3.517601572,1.742186162,1.780620387,-0.263501448,12.8906919,1.942176042,0.95012734,4.987265994,1.716813914,1.468532459
0.304,0.007,43.42857143,0.003720892,7,2.043260775,1.748539572,-3.583746875,-3.562079942,136.9227125,-3.562572959,-3.625986167,-3.518420342,1.743331044,1.781039971,-0.262220805,12.83344778,1.942633004,0.950751381,4.924861902,1.71720405,1.468532459
0.304,0.007,43.42857143,0.005063344,9,2.898076861,2.379391129,-4.919989341,-4.879687571,135.3003253,-4.880950379,-4.999676921,-4.798252581,1.683767479,2.439843785,-0.458233076,15.81162605,2.659737596,0.917759508,8.22404915,2.321861745,1.468532459
0.304,0.007,43.42857143,0.005066758,9,2.894166974,2.38099553,-4.92341746,-4.88306086,135.2961782,-4.884326277,-5.00321633,-4.8015145,1.687207719,2.44153043,-0.452636544,15.63961403,2.661572513,0.919633365,8.036663519,2.323389789,1.468532459
0.304,0.007,43.42857143,0.005066758,9,2.894166974,2.38099553,-4.92341746,-4.88306086,135.2961782,-4.884326277,-5.00321633,-4.8015145,1.687207719,2.44153043,-0.452636544,15.63961403,2.661572513,0.919633365,8.036663519,2.323389789,1.468532459
